title,type,description,release_year,runtime,genres,imdb_score,tmdb_popularity,service
The Challenge,SHOW,"Each Challenge pits numerous cast members from past seasons of reality shows against each other, dividing them into two separate teams according to different criteria, such as gender, which show they first appeared on, whether or not they're veterans or rookies on the show, etc. The two teams compete in numerous missions in order to win prizes and advance in the overall game.",1998,40,"['reality', 'comedy', 'drama', 'scifi']",7.8,15.699,Hulu
Eyes Wide Shut,MOVIE,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",1999,159,"['thriller', 'drama']",7.5,27.42,Hulu
Demolition Man,MOVIE,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, escapes during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, who had also been cryogenically frozen after being wrongfully accused of killing 30 innocent people while apprehending Phoenix.",1993,115,"['crime', 'action', 'scifi', 'thriller']",6.7,25.7,Hulu
Forensic Files,SHOW,"Forensic Files profiles intriguing crimes, accidents, and outbreaks of disease from around the world. Follow coroners, medical examiners, law enforcement personnel and legal experts as they seek the answers to baffling and mysterious cases, which have been ripped from the headlines. Forensic Files puts a new spin on the ""whodunit"" genre and will satisfy the most ardent true-crime buffs.",1996,22,"['documentation', 'crime']",8.7,18.174,Hulu
ER,SHOW,ER explores the inner workings of an urban teaching hospital and the critical issues faced by the dedicated physicians and staff of its overburdened emergency room.,1994,49,"['drama', 'documentation', 'romance']",8.1,40.975,Hulu
Billy Madison,MOVIE,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire, but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",1995,90,['comedy'],6.3,13.859,Hulu
White Men Can't Jump,MOVIE,"Billy Hoyle and Sidney Deane are an unlikely pair of basketball hustlers. They team up to con their way across the courts of Los Angeles, playing a game that's fast dangerous - and funny.",1992,115,"['comedy', 'drama', 'sport']",6.8,16.727,Hulu
L.A. Confidential,MOVIE,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,1997,138,"['thriller', 'crime', 'drama']",8.3,22.527,Hulu
CSI: Crime Scene Investigation,SHOW,"A Las Vegas team of forensic investigators are trained to solve criminal cases by scouring the crime scene, collecting irrefutable evidence and finding the missing pieces that solve the mystery.",2000,47,"['drama', 'comedy', 'thriller', 'crime']",7.7,107.037,Hulu
Starship Troopers,MOVIE,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",1997,129,"['scifi', 'thriller', 'action']",7.3,22.126,Hulu
Dawson's Creek,SHOW,Dawson's Creek is an American teen drama that portrays the fictional lives of a close-knit group of teenagers through high school and college.,1998,44,"['drama', 'romance']",6.7,33.12,Hulu
Rugrats,SHOW,"Focuses on a group of toddlers, most prominently Tommy, Chuckie, Phil, Lil, and Angelica, and their day-to-day lives, usually involving common life experiences that become adventures in the babies' imaginations. Adults in the series are almost always unaware of what the children are up to; however, this only provides more room for the babies to explore and discover their surroundings.",1991,20,"['animation', 'comedy', 'family']",7.5,42.95,Hulu
Will & Grace,SHOW,"Will Truman and Grace Adler are best friends living in New York, and when Grace's engagement falls apart, she moves in with Will. Together, along with their friends, they go through the trials of dating, sex, relationships and their careers, butting heads at times but ultimately supporting one another while exchanging plenty of witty banter along the way.",1998,23,"['comedy', 'romance']",7.3,34.472,Hulu
The Insider,MOVIE,"Tells the true story of a 60 Minutes television series exposé of the tobacco industry, as seen through the eyes of a real tobacco executive, Jeffrey Wigand.",1999,157,"['drama', 'thriller']",7.8,14.314,Hulu
Absolutely Fabulous,SHOW,"Set in the world of fashion and PR, immature fun-loving mother Edina Monsoon and her best friend Patsy drive Eddie's sensible daughter, Saffron, up the wall with their constant drug abuse and outrageous selfishness. Numerous in-jokes and heavy doses of cruel humour have made this series a cult hit in the UK and abroad.",1992,31,"['comedy', 'european']",8.2,12.516,Hulu
"Dude, Where's My Car?",MOVIE,Two stoners wake up after a night of partying and cannot remember where they parked their car.,2000,83,"['scifi', 'comedy']",5.5,13.871,Hulu
Sailor Moon,SHOW,"One day, Usagi Tsukino, clumsy 2nd-year middle school student (8th grader), stumbles upon a talking cat named Luna. Luna tells her that she is destined to be Sailor Moon, ""champion of love and justice"", and she must search for the fabled Moon Princess. Usagi finds friends that turn out to be destined senshi as well, and together they fight to save the world from the certain doom brought upon by the Dark Kingdom (Queen Beryl, the generals, Metallia).",1992,25,"['scifi', 'action', 'drama', 'animation', 'fantasy', 'romance', 'comedy']",7.8,75.826,Hulu
Sense and Sensibility,MOVIE,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.",1995,136,"['drama', 'romance']",7.7,16.083,Hulu
FLCL,SHOW,"A 12-year old boy named Naota one day meets a strange woman, riding a Vespa and wielding a big guitar. As soon as she appears, mysterious things start happening.",2000,23,"['scifi', 'comedy', 'drama', 'fantasy', 'animation', 'action']",8.1,24.251,Hulu
Pleasantville,MOVIE,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",1998,124,"['comedy', 'drama', 'fantasy']",7.5,13.867,Hulu
"Sabrina, the Teenage Witch",SHOW,"On her sixteenth birthday, Sabrina Spellman discovers she has magical powers. She lives with her 600-year-old aunts Hilda and Zelda as well as talking cat Salem in the fictional town of Westbridge, Massachusetts.",1996,30,"['scifi', 'comedy', 'family', 'fantasy']",6.7,41.825,Hulu
My Best Friend's Wedding,MOVIE,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",1997,105,"['romance', 'comedy', 'drama']",6.3,9.515,Hulu
8MM,MOVIE,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.",1999,123,"['thriller', 'crime', 'drama']",6.5,13.808,Hulu
Practical Magic,MOVIE,"Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line.",1998,104,"['fantasy', 'romance', 'comedy', 'drama']",6.2,11.531,Hulu
My So-Called Life,SHOW,"The life of a 15 year-old high school student, whose angst-ridden journey through adolescence, friendship, parents, and life teaches her what it means to grow up.",1994,48,"['drama', 'comedy', 'romance']",8.4,11.625,Hulu
Yu Yu Hakusho,SHOW,"One day, 14-year-old Yusuke Urameshi suddenly finds himself dead, having died pushing a child out of the way of oncoming traffic. Since he has such a bad personality, even the Spirit World was caught by surprise that he would sacrifice himself. Yusuke soon finds out he wasn't supposed to die and has a chance for resurrection and bringing his body back to life. After being resurrected, Yusuke becomes a Spirit Detective, along with his comrades, and one adventure after another happens, whether it be an investigation or a fighting tournament.",1992,23,"['scifi', 'action', 'comedy', 'drama', 'fantasy', 'romance', 'animation']",8.4,33.701,Hulu
